"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1860942154086191530","Tue Nov 26 15:57:41 +0000 2024","0","@jansen_jsp @ridwankamil Pemimpin jalur autocad","1861439190606688545","","jansen_jsp","in","Bekasi, Indonesia","0","0","0","https://x.com/Bayuimade/status/1861439190606688545","68067461","Bayuimade"
"1861315341676356083","Tue Nov 26 15:57:32 +0000 2024","0","@WagimanDeep212_ Dengerin Pak tolong banget ini mah. @ridwankamil","1861439151020875823","","WagimanDeep212_","in","","0","0","0","https://x.com/helmfulfes/status/1861439151020875823","250495354","helmfulfes"
"1860942154086191530","Tue Nov 26 15:57:04 +0000 2024","0","@jansen_jsp @ridwankamil Syukurlah pks mau gandengan sama non muslim Kan jadi lebih tenteram","1861439034612162795","","jansen_jsp","in","","0","0","0","https://x.com/abdul_haris1985/status/1861439034612162795","1618807365092139008","abdul_haris1985"
"1860942154086191530","Tue Nov 26 15:55:17 +0000 2024","0","@jansen_jsp @ForeverYakub @ridwankamil Sorry lae Jakarta sudah tidak pikirkan mayoritas dan minoritas lagi ajakan itu terlalu berlebihan yang menjadi perhatian warga sekarang supaya gubernur tidak diasuh dan tidak di bawah bayang-bayang Mulyono lagi.","1861438586782122466","","jansen_jsp","in","","0","1","0","https://x.com/iman100017/status/1861438586782122466","964364028","iman100017"
"1861266131153232384","Tue Nov 26 15:54:35 +0000 2024","0","@TeddGus @prabowo @ridwankamil Hindari debat dengan orang bodoh bebal lagi... contohnya ya orang 1 ini...","1861438412064203156","","TeddGus","in","","0","0","0","https://x.com/MasMadYap/status/1861438412064203156","1603923754358169604","MasMadYap"
"1861266131153232384","Tue Nov 26 15:54:20 +0000 2024","0","@TeddGus @prabowo @ridwankamil Pokoknya salah teroooss heran","1861438348163981773","","TeddGus","in","Indonesia","0","0","0","https://x.com/irfansyaherwin8/status/1861438348163981773","1224134580950597632","irfansyaherwin8"
"1861266131153232384","Tue Nov 26 15:54:16 +0000 2024","0","@TeddGus @prabowo @ridwankamil Laah malah playing victim dari awal dia yg ngatain bodoh duluan tapi gaseneng di bilang tolol. kan emang bahas PILKADA TEDDY wkwkwk Hadeh udah bener lu gadapet jabatan bos sumpah.","1861438332292735265","","TeddGus","in","Merseyside city","0","0","0","https://x.com/ABBOnya/status/1861438332292735265","154502617","ABBOnya"
"1860951109713772855","Tue Nov 26 15:53:52 +0000 2024","0","@awemany Emh... Emh... By by @PKSejahtera @ridwankamil Solusi mengatasi kemacetan jkt kerja di tempat sesuai domisili ","1861438228911530383","","awemany","in","","0","0","0","https://x.com/popeyeYsr/status/1861438228911530383","1826147404984496129","popeyeYsr"
"1861266131153232384","Tue Nov 26 15:53:43 +0000 2024","2","@Mr_PrasT_Jr @TeddGus @prabowo @ridwankamil Cawapres hasil keputusan paman aja gk salah buat diamah","1861438191372509285","","Mr_PrasT_Jr","in","","0","1","0","https://x.com/Indr4andryanto/status/1861438191372509285","1692843092196651008","Indr4andryanto"
"1860942154086191530","Tue Nov 26 15:53:29 +0000 2024","0","@jansen_jsp @ridwankamil Pilih pemimpin yang tidak ada cawe2 penguasa! Malu.... Pilih pemimpin yang punya program yang realistis! Agar tidak tertipu janji manis yang beracun!!","1861438134011208126","","jansen_jsp","in","","0","0","0","https://x.com/sayo_yonasta/status/1861438134011208126","1472715647767306243","sayo_yonasta"
"1861266131153232384","Tue Nov 26 15:53:04 +0000 2024","0","@TeddGus @prabowo @ridwankamil @pandji tuh bang","1861438028906197379","","TeddGus","in","Indonesia","0","0","0","https://x.com/irfansyaherwin8/status/1861438028906197379","1224134580950597632","irfansyaherwin8"
"1860942154086191530","Tue Nov 26 15:52:43 +0000 2024","0","@jansen_jsp @ridwankamil Duhh koq politik identitas lagi sih didengungkan....mestinya gak usah dikotomi lagi perihal minoritas mayoritas. Please atuh ahh","1861437941492654544","","jansen_jsp","in","","0","0","0","https://x.com/badar_magenta/status/1861437941492654544","809333365325189120","badar_magenta"
"1861437774597103779","Tue Nov 26 15:52:03 +0000 2024","1","Ucapan @ridwankamil dan Suswono kader PKS itu bukan candaan. Tetapi itu merendahkan martabat wanita khususnya para janda .. belum lagi Suswono menista nabi Muhammad saw..Sangat parah moral cagub cawagub yg di usung KIM plus dan Mulyono.","1861437774597103779","","","in","Indonesia","0","0","0","https://x.com/satrio_aji_/status/1861437774597103779","2323532161","satrio_aji_"
"1861011951331274765","Tue Nov 26 15:51:36 +0000 2024","0","@xquitavee @ridwankamil Emang kenapa nyet","1861437660985971193","","xquitavee","in","Indonesia","0","0","0","https://x.com/DesainMesin/status/1861437660985971193","501935282","DesainMesin"
"1861266131153232384","Tue Nov 26 15:50:42 +0000 2024","0","@TeddGus @prabowo @ridwankamil Salah nya lu punya otak tapi ga di pake","1861437433075900755","","TeddGus","in","","0","0","0","https://x.com/heksa_hermawan/status/1861437433075900755","1445121715072213004","heksa_hermawan"
"1861363392541589622","Tue Nov 26 15:50:16 +0000 2024","3","@yusuf_dumdum @ridwankamil Yg paling penting jangan pernah pilih yg ada PKS nya. Udah paling bener. Kecuali kalo ingin Indonesia bubar. ","1861437324355416090","","yusuf_dumdum","in","","0","0","1","https://x.com/sonnyprakosa7/status/1861437324355416090","2281270728","sonnyprakosa7"
"1861266131153232384","Tue Nov 26 15:49:51 +0000 2024","0","@rido_trio @TeddGus @fuadi_he @prabowo @ridwankamil Yg ini ga di reply @TeddGus ?","1861437217853579645","","rido_trio","in","","0","0","0","https://x.com/Pjuangkeluarga/status/1861437217853579645","1825941354272403462","Pjuangkeluarga"
"1861266131153232384","Tue Nov 26 15:47:33 +0000 2024","0","@TeddGus @KojekRapBetawi @prabowo @ridwankamil Gugat cawapres merusak konstitusi aja mental.apalgi ini","1861436642164416823","","TeddGus","in","","0","0","0","https://x.com/Indr4andryanto/status/1861436642164416823","1692843092196651008","Indr4andryanto"
"1860942154086191530","Tue Nov 26 15:46:29 +0000 2024","0","@jansen_jsp @ridwankamil Ga usah pakai minoritas atau mayoritas kita hidup di Indonesia yang punya akal sehat pasti bisa memilih sesuai dengan mana dan siapa yang di pilih kalah atau menang itu konsekuensinya positif saja cara berpikirnya.... happy dan enjoy saja .....","1861436371350757648","","jansen_jsp","in","","0","0","0","https://x.com/EkoWija97141620/status/1861436371350757648","1272750417626017793","EkoWija97141620"
"1861266131153232384","Tue Nov 26 15:46:29 +0000 2024","0","@TeddGus @prabowo @ridwankamil Cawapres kurang umur aja bisa jd bener..apalagi ini","1861436371082322329","","TeddGus","in","","0","0","0","https://x.com/Indr4andryanto/status/1861436371082322329","1692843092196651008","Indr4andryanto"
"1861266131153232384","Tue Nov 26 15:44:47 +0000 2024","0","@TeddGus @prabowo @ridwankamil Oh ya ga salah kita manut aja tapi kasih contoh dong negara maju mana yg ada kayak gini yg mirip2 gini saat masih menjabat presiden","1861435943900848560","","TeddGus","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/triokta24/status/1861435943900848560","4392192552","triokta24"
"1861266131153232384","Tue Nov 26 15:44:04 +0000 2024","0","@TeddGus @prabowo @ridwankamil Nih coba jawab noh @pandji @pangeransiahaan","1861435764757930204","","TeddGus","in","Sicily, Italy","0","0","0","https://x.com/sony_station85/status/1861435764757930204","1774666770651213824","sony_station85"
"1861385371210391786","Tue Nov 26 15:43:40 +0000 2024","0","@NyiMasRuminah @03__nakula @ridwankamil Monggo pak @ridwankamil dan pak Suswono laporkan aja ini orang karena menyebar kan identitas pribadi anda https://t.co/DVfhYXgwQE","1861435663394185522","https://pbs.twimg.com/media/GdUl3guaoAYx189.jpg","NyiMasRuminah","in","","0","0","0","https://x.com/Zanzia6/status/1861435663394185522","1212511808130469888","Zanzia6"
"1861266131153232384","Tue Nov 26 15:43:34 +0000 2024","0","@nfflys @70k0d0k @JehezkielJemmy @rido_trio @TeddGus @fuadi_he @prabowo @ridwankamil Udah mati orangnya","1861435636793909552","","nfflys","in","","0","0","0","https://x.com/tidakloloscpns/status/1861435636793909552","1750402754018004992","tidakloloscpns"
"1861266131153232384","Tue Nov 26 15:41:32 +0000 2024","0","@TeddGus @prabowo @ridwankamil Kamu tadi tanya silakan buktikan saya jawab foto dan video bisa jadi bukti. Ngga perlu sok rumit deh. Kalau ada foto/video beliau (yang adalah presiden) dengan salah satu kandidat pilkada semua orang juga tahu artinya apa.","1861435124119937049","","TeddGus","in","","0","0","0","https://x.com/uberfunk/status/1861435124119937049","29174587","uberfunk"
"1860942154086191530","Tue Nov 26 15:39:39 +0000 2024","0","@jansen_jsp @ridwankamil Ikutan JD Buzzer Mulyono nih yeee ga laku ya dikelompok yg merasa minoritas pdhl warga DKI ga ada tuh yg menganut mayoritas dan minoritas ente baperan ahh","1861434652852134115","","jansen_jsp","in","Purbalingga","0","0","0","https://x.com/bontot_kirman/status/1861434652852134115","757230596552740864","bontot_kirman"
"1860942154086191530","Tue Nov 26 15:37:51 +0000 2024","0","@jansen_jsp @ridwankamil Narasi dungu","1861434197388468397","","jansen_jsp","in","","0","0","0","https://x.com/RenoHalim1/status/1861434197388468397","1592082408735928321","RenoHalim1"
"1860942154086191530","Tue Nov 26 15:35:02 +0000 2024","0","@jansen_jsp @ForeverYakub @ridwankamil Kita mah bebas milih siapa aja tetap kaya gini-gini aja kita hanya dijadikan objek dan korban politik setiap 5 thn sekali.","1861433491189305434","","jansen_jsp","in","","0","0","0","https://x.com/RahimRahim14116/status/1861433491189305434","1787094619500711936","RahimRahim14116"
"1861266131153232384","Tue Nov 26 15:34:42 +0000 2024","2","@TeddGus @KojekRapBetawi @prabowo @ridwankamil Huahahahaha..... jawaban standard yg gak perlu diduga.","1861433404648235027","","TeddGus","in","","0","0","0","https://x.com/JackBoe/status/1861433404648235027","3106795890","JackBoe"
"1861266131153232384","Tue Nov 26 15:34:40 +0000 2024","0","@uberfunk @prabowo @ridwankamil Foto dan video pakai masker ya? Sudahlah anda sudah tidak mampu menjelaskan tuduhan anda dan sama sekali tidak mampu menjawab pertanyaan saya. Next kalau sama sekali gak ngerti jangan sok ngerti. Jadinya seperti ini. Bye ","1861433397895405919","","uberfunk","in","","0","1","0","https://x.com/TeddGus/status/1861433397895405919","1447610310529982467","TeddGus"
"1860942154086191530","Tue Nov 26 15:33:26 +0000 2024","0","@jansen_jsp @ridwankamil Aku sehh yesss...pilih coblos semuanya..wwkkk","1861433086925586599","","jansen_jsp","in","","0","0","0","https://x.com/Indonesiakoe4/status/1861433086925586599","1328408351336665088","Indonesiakoe4"
"1861266131153232384","Tue Nov 26 15:33:13 +0000 2024","0","@TeddGus @prabowo @ridwankamil Mungkin salah tdk. Tapi klu sy secara pribadi malu mngetahui adanya hal seperti ini. Seorang Presiden Kepala Negara sekaligus Panglima Tertinggi kok mau2nya melakukan hal sepele kayak gini.? Beliau begitu dihormati di mata Pemimpin dunia. Menurut sy ini gk level beliau lah. ","1861433032961597740","","TeddGus","in","","0","1","0","https://x.com/TanoMaskhe/status/1861433032961597740","1143384227418791936","TanoMaskhe"
"1861266131153232384","Tue Nov 26 15:31:57 +0000 2024","0","@TeddGus @prabowo @ridwankamil Bermacam alasan bisa dibuat untuk memuaskan nafsu dan syahwat gerombolan yg secara tdj sadar telah menjual negara ini...........","1861432714530038136","","TeddGus","in","","0","0","0","https://x.com/Jimmys2074820/status/1861432714530038136","1813970941183135744","Jimmys2074820"
"1861266131153232384","Tue Nov 26 15:31:16 +0000 2024","0","@ABBOnya @prabowo @ridwankamil Ini saya screenshot tanggapan saya saya tuliskan secara lengkap KEPUTUSAN dan TINDAKAN dengan huruf besar karena anda memotong pasal maka saya jelaskan secara lengkap. Anda gak baca kan? Saya pikir cukup ya saya akan jadikan ini sebagai konten contoh kebodohan. Saya izin https://t.co/E8L4QQcGDS","1861432540885852277","https://pbs.twimg.com/media/GdUjBvNaoAAGa8k.jpg","ABBOnya","in","","0","4","0","https://x.com/TeddGus/status/1861432540885852277","1447610310529982467","TeddGus"
"1860942154086191530","Tue Nov 26 15:29:56 +0000 2024","0","@jansen_jsp @ridwankamil kok jadi SARA gini ya? wolas aja bang... ga usah bawa2 agama napa...","1861432207879086584","","jansen_jsp","in","Spain","0","0","0","https://x.com/aderifaeuy/status/1861432207879086584","169624831","aderifaeuy"
"1861266131153232384","Tue Nov 26 15:29:40 +0000 2024","0","@TeddGus @prabowo @ridwankamil Saya kan tadi bilang buktinya beredar: foto/video cukup kan? Ngga perlu sampai ke surat segala.","1861432141676191850","","TeddGus","in","","0","1","0","https://x.com/uberfunk/status/1861432141676191850","29174587","uberfunk"
"1860942154086191530","Tue Nov 26 15:28:24 +0000 2024","0","@jansen_jsp @ridwankamil Jngn di bawa bawa ke SARA bang ..","1861431822036722014","","jansen_jsp","in","","0","0","0","https://x.com/HENDRAG46710196/status/1861431822036722014","1658720362929225730","HENDRAG46710196"
"1861431792206848268","Tue Nov 26 15:28:17 +0000 2024","0","Menghadapi politik saat ini benar dihadapkan pada situasi sulit. Namun apa klen sudah error? Apa iya @ridwankamil lebih dekat pada @jokowi dari Pramono? Jika klen tak waras iyalah! Bung! @jokowi itu PDI sampai liang kubur dia akan warna itu! Malaikat Kubur kenal dia PDI paham!","1861431792206848268","","","in","","0","0","0","https://x.com/baroesy/status/1861431792206848268","1396143012082716678","baroesy"
"1861266131153232384","Tue Nov 26 15:28:14 +0000 2024","1","@AHerdima @TeddGus @fuadi_he @prabowo @ridwankamil Yah.. Semoga ted gus dengan gentle melanjutkan memaparkan opini sanggahan nya Walau fia punya hak untuk kabur bak pecundang Tapi ya selaku seorang POLITIKUS bukankah suatu kewajaran memberikan pendidikan politik salah satu nya melalui adu argumen.","1861431778327887960","","AHerdima","in","bebas ,yang penting happy","0","0","0","https://x.com/rido_trio/status/1861431778327887960","1299772022","rido_trio"
"1861266131153232384","Tue Nov 26 15:27:58 +0000 2024","0","@TeddGus @prabowo @ridwankamil iya salahnya ya kenapa ada pilkada langsung aja tunjuk RK dan kawan-kawannya jadi gubernur jadikan saja negeri ini negeri komunis/kerajaan/kesultanan/dinasti sekalian.","1861431713311924485","","TeddGus","in","","0","0","0","https://x.com/ygkts__/status/1861431713311924485","1287158630400155650","ygkts__"
"1860942154086191530","Tue Nov 26 15:27:35 +0000 2024","0","@jansen_jsp @ridwankamil Mana ada partai pendukung jelek jelekin usungan nya ... Yg ada jelek di bilang bagus ... Salah di belain mati an Cagub n Cawagub Jokowi Prabowo .. bukan warga jakarta .. ga bakal nyoblos si RK .. si RK nya juga ga nyoblos muka nya sendiri .. Entah SBY warga mana dia .. ","1861431615899214077","","jansen_jsp","in","","0","0","0","https://x.com/HENDRAG46710196/status/1861431615899214077","1658720362929225730","HENDRAG46710196"
"1861315341676356083","Tue Nov 26 15:26:53 +0000 2024","0","@WagimanDeep212_ Dengekeun sia belegug!!! @ridwankamil","1861431438731813196","","WagimanDeep212_","in","netherrealm","0","0","0","https://x.com/shogcorpion/status/1861431438731813196","275942425","shogcorpion"
"1860942154086191530","Tue Nov 26 15:26:49 +0000 2024","0","@jansen_jsp @ridwankamil Kecil prosentasenya yg setuju klo kau bawa2 jurus agama slm ini digunakan issue ini utk memecah belah bangsa terbukti selama 10 thn mental bgs jd rusak karena kepentingan partai yg org2 oportunis. Jaman sekarang sdh banyak org cerdas walaupun mrk tdk di fasilitasi pemerintah.","1861431422780874797","","jansen_jsp","in","","0","0","0","https://x.com/Jimmys2074820/status/1861431422780874797","1813970941183135744","Jimmys2074820"
"1861266131153232384","Tue Nov 26 15:26:21 +0000 2024","0","@TeddGus @prabowo @ridwankamil Gak usah dilayani si TG ini sepertinya otaknya sdh rusak","1861431306158252443","","TeddGus","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/iyatomaradeka/status/1861431306158252443","1204835732742791169","iyatomaradeka"
"1861266131153232384","Tue Nov 26 15:25:24 +0000 2024","0","@MrPHugoP @KojekRapBetawi @TeddGus @prabowo @ridwankamil Standar ganda itu namanya om","1861431066487324843","","MrPHugoP","in","Kota Tangerang, Banten","0","0","0","https://x.com/febriansigit/status/1861431066487324843","62726614","febriansigit"
"1861266131153232384","Tue Nov 26 15:23:30 +0000 2024","0","@ABBOnya @prabowo @ridwankamil Makiannya makin banyak berarti semakin panik karena sama sekali tidak bisa membantah. Pasal 62 ayat 2 yang anda upload itu itu bukan tentang PEMILU tapi tentang KAMPANYE PILKADA. Tepatnya PKPU 13 tahun 2024. Fix anda sama sekali tidak mengerti apa yang anda upload anda","1861430587451679104","","ABBOnya","in","","0","2","0","https://x.com/TeddGus/status/1861430587451679104","1447610310529982467","TeddGus"
"1860942154086191530","Tue Nov 26 15:22:40 +0000 2024","0","@jansen_jsp @ridwankamil Bang mohon kalau buang sampah pada tempatnya ya. Oknum itu memang pernah mencetuskan kredit bank buat umat di tempat ibadah agama tertentu jadi jelaslah pencetus ide riba. Makan sono ribanya dan pelecehan kepada lain gender","1861430380085285094","","jansen_jsp","in","","0","0","0","https://x.com/SilversterBudi/status/1861430380085285094","1603598306239619073","SilversterBudi"
"1861394894197268522","Tue Nov 26 15:22:27 +0000 2024","0","@sukardiyahya162 @prabowo @ridwankamil Sama pekoknya ama Sitedd yayah telek","1861430322732417066","","sukardiyahya162","in","Jakarta Pusat, Gardu PLN","0","0","0","https://x.com/Dimasjoko12/status/1861430322732417066","827324098392924160","Dimasjoko12"
"1861266131153232384","Tue Nov 26 15:21:18 +0000 2024","0","@TeddGus @prabowo @ridwankamil Ku kira lg satir ternyata emang oon aja","1861430036240441422","","TeddGus","in","East Borneo, Indonesia","0","0","0","https://x.com/zayyanx0diac/status/1861430036240441422","1118489549108174849","zayyanx0diac"
"1861403264799186953","Tue Nov 26 15:19:45 +0000 2024","1","@bengkeldodo @ridwankamil @suswono rido menang","1861429643741667654","","bengkeldodo","in","DKI","0","0","0","https://x.com/jakartarido/status/1861429643741667654","3945203594","jakartarido"
"1860942154086191530","Tue Nov 26 15:16:09 +0000 2024","0","@jansen_jsp @ridwankamil Lucu","1861428737583300840","","jansen_jsp","in","","0","0","0","https://x.com/raf_pik03/status/1861428737583300840","1763900871132536832","raf_pik03"
"1861245313094426648","Tue Nov 26 15:12:19 +0000 2024","0","@pedagangpasar72 @aniesbaswedan @PKSejahtera @Gerindra @PDI_Perjuangan @ridwankamil Udah Mantap Rido aja untuk Jakarta lebih baik! Programnya nyata dukungannya makin solid. Pilihan jelas banget! #RIDOInAJA","1861427774839496860","","pedagangpasar72","in","","0","0","0","https://x.com/GitaaaLiya90196/status/1861427774839496860","1853328134093029376","GitaaaLiya90196"
"1861245313094426648","Tue Nov 26 15:12:19 +0000 2024","0","@pedagangpasar72 @aniesbaswedan @PKSejahtera @Gerindra @PDI_Perjuangan @ridwankamil Program pendidikan dan kesehatan bikin masyarakat optimis. Udah Mantap Rido anak-anak Jakarta punya masa depan cerah dan terjamin #RIDOinAJA","1861427774013223123","","pedagangpasar72","in","","0","0","0","https://x.com/Fiyyaungu/status/1861427774013223123","1833669012863193088","Fiyyaungu"
"1861245313094426648","Tue Nov 26 15:12:17 +0000 2024","0","@pedagangpasar72 @aniesbaswedan @PKSejahtera @Gerindra @PDI_Perjuangan @ridwankamil Dari awal gue udah yakin sama RK Suswono. Makin ke sini makin terbukti mereka pilihan terbaik. Udah Mantap Rido sepenuh hati! #RIDOinAJA","1861427763846275550","","pedagangpasar72","in","Lawang Kidul, Indonesia","0","0","0","https://x.com/Kimputri2000/status/1861427763846275550","1824340456974790656","Kimputri2000"
"1861245313094426648","Tue Nov 26 15:12:15 +0000 2024","0","@pedagangpasar72 @aniesbaswedan @PKSejahtera @Gerindra @PDI_Perjuangan @ridwankamil HRS dukung RK Suswono ulama juga setuju ini mah udah makin jelas pilihan gue Udah Mantap Rido untuk Jakarta maju #RIDOinAJA","1861427756137173138","","pedagangpasar72","in","lombok, indonesia","0","0","0","https://x.com/desicahyani511/status/1861427756137173138","1823134844559466496","desicahyani511"
"1861245313094426648","Tue Nov 26 15:12:15 +0000 2024","0","@pedagangpasar72 @aniesbaswedan @PKSejahtera @Gerindra @PDI_Perjuangan @ridwankamil Kalau aku sih Udah Mantap Rido ya karena paling dekat dengan rakyat dan mendengar keluh kesah rakyat #RIDOinAJA","1861427754744602883","","pedagangpasar72","in","Indonesia","0","0","0","https://x.com/SeptianBoby66/status/1861427754744602883","1839282245791842304","SeptianBoby66"
"1861245313094426648","Tue Nov 26 15:12:09 +0000 2024","0","@pedagangpasar72 @aniesbaswedan @PKSejahtera @Gerindra @PDI_Perjuangan @ridwankamil Program-program RK jelas banget manfaatnya buat masyarakat. Udah Mantap Rido ini mah Jakarta pasti lebih maju. #RIDOinAJA","1861427733097783478","","pedagangpasar72","in","","0","0","0","https://x.com/witanarea458/status/1861427733097783478","1852923306502238209","witanarea458"
"1861245313094426648","Tue Nov 26 15:12:08 +0000 2024","0","@pedagangpasar72 @aniesbaswedan @PKSejahtera @Gerindra @PDI_Perjuangan @ridwankamil Paslon lain boleh coba tapi ini udah pasti. Udah Mantap Rido Pilihan yang tepat buat Jakarta. #RIDOinAJA","1861427729285161000","","pedagangpasar72","in","Indonesia","0","0","0","https://x.com/aalifaelf/status/1861427729285161000","1825190889347760128","aalifaelf"
"1861245313094426648","Tue Nov 26 15:12:08 +0000 2024","0","@pedagangpasar72 @aniesbaswedan @PKSejahtera @Gerindra @PDI_Perjuangan @ridwankamil HRS udah dukung masyarakat pun makin solid. Udah Mantap Rido pasti menang ini mah. #RIDOinAJA","1861427727737463126","","pedagangpasar72","in","Indonesia ","0","0","0","https://x.com/kucingarong000/status/1861427727737463126","1815634827426910208","kucingarong000"
"1861245313094426648","Tue Nov 26 15:12:03 +0000 2024","0","@pedagangpasar72 @aniesbaswedan @PKSejahtera @Gerindra @PDI_Perjuangan @ridwankamil Dah paslon lain minggir dulu deh gue Udah Mantap Rido dari dulu juga terbukti sama jejak digital rk dan visi misi RIDO yang pas untuk jakarta #RIDOinAJA","1861427706489118976","","pedagangpasar72","in","Indonesia","0","0","0","https://x.com/EdiPurnomo555/status/1861427706489118976","1841663265983889409","EdiPurnomo555"
"1861245313094426648","Tue Nov 26 15:12:01 +0000 2024","0","@pedagangpasar72 @aniesbaswedan @PKSejahtera @Gerindra @PDI_Perjuangan @ridwankamil Udah Mantap Rido bukan sekadar slogan tetapi cerminan komitmen untuk Jakarta yang lebih baik. Program-programnya telah dirancang secara matang dan didukung ulama. Pilihan terbaik untuk masa depan ibu kota. Udah Mantap Rido #RIDOinAJA","1861427698272477690","","pedagangpasar72","in","Indonesia","0","0","0","https://x.com/ninda9402/status/1861427698272477690","1837476559088988160","ninda9402"
"1861266131153232384","Tue Nov 26 15:12:00 +0000 2024","0","@TeddGus @prabowo @ridwankamil Seharunya prabowo gunakan surat pakai partai gerinda bukan atas pribadi..dalam surat sudah jelas atas nama ketum partai...hanya kode etik yang kena...kalau aturan tak ada masalah...","1861427694535352538","","TeddGus","in","Pekanbaru.Riau","0","0","0","https://x.com/Ade_Syahputra19/status/1861427694535352538","882149906","Ade_Syahputra19"
"1861245313094426648","Tue Nov 26 15:11:55 +0000 2024","0","@pedagangpasar72 @aniesbaswedan @PKSejahtera @Gerindra @PDI_Perjuangan @ridwankamil Program RK itu realistis banget dan sesuai kebutuhan masyarakat Jakarta. Nggak perlu mikir dua kali lagi. Udah Mantap Rido aja fix. #RIDOinAJA","1861427673937199517","","pedagangpasar72","in","Indonesia ","0","0","0","https://x.com/Rifkymuhm/status/1861427673937199517","1850307509221040128","Rifkymuhm"
"1861245313094426648","Tue Nov 26 15:11:54 +0000 2024","0","@pedagangpasar72 @aniesbaswedan @PKSejahtera @Gerindra @PDI_Perjuangan @ridwankamil Jakarta sekarang di persimpangan. Mau maju? Pilih pemimpin dengan solusi nyata. Udah Mantap Rido aja untuk perubahan besar dan masa depan cerah. #RIDOinAJA","1861427669755404628","","pedagangpasar72","in","Indonesia","0","0","0","https://x.com/hanshamu69/status/1861427669755404628","1817791559431307264","hanshamu69"
"1861245313094426648","Tue Nov 26 15:11:48 +0000 2024","0","@pedagangpasar72 @aniesbaswedan @PKSejahtera @Gerindra @PDI_Perjuangan @ridwankamil Ulama udah sepakat tokoh masyarakat juga ikut mendukung. Udah Mantap Rido ini mah buat Jakarta yang lebih aman! #RIDOinAJA","1861427645248086472","","pedagangpasar72","in","Indonesia","0","0","0","https://x.com/erna_setyn/status/1861427645248086472","1817562969817161728","erna_setyn"
"1861245313094426648","Tue Nov 26 15:11:47 +0000 2024","0","@pedagangpasar72 @aniesbaswedan @PKSejahtera @Gerindra @PDI_Perjuangan @ridwankamil Awalnya gue ragu mau pilih siapa tapi begitu HRS kasih dukungan ke RK langsung yakin. Udah Mantap Rido ini mah solusi terbaik. #RIDOinAJA","1861427641011839062","","pedagangpasar72","in","Indonesia ","0","0","0","https://x.com/Rifkymuhm/status/1861427641011839062","1850307509221040128","Rifkymuhm"
"1861245313094426648","Tue Nov 26 15:11:46 +0000 2024","0","@pedagangpasar72 @aniesbaswedan @PKSejahtera @Gerindra @PDI_Perjuangan @ridwankamil Halah perkataan mu gak ngaruh udah siap dan Udah Mantap Rido #RIDOinAJA Jakarta gaspol mah aku","1861427636817535451","","pedagangpasar72","in","Indonesia","0","0","0","https://x.com/HeksaZulanda/status/1861427636817535451","1693214937429282816","HeksaZulanda"
"1861245313094426648","Tue Nov 26 15:11:43 +0000 2024","0","@pedagangpasar72 @aniesbaswedan @PKSejahtera @Gerindra @PDI_Perjuangan @ridwankamil Ulama udah dukung tokoh Betawi juga udah gabungan elemen masyarakat siap. Udah Mantap Rido buat Jakarta yang lebih baik #RIDOinAJA","1861427621759954944","","pedagangpasar72","in","indonesia ","0","0","0","https://x.com/yanaanandaa/status/1861427621759954944","1708697518350225408","yanaanandaa"
"1861245313094426648","Tue Nov 26 15:11:38 +0000 2024","0","@pedagangpasar72 @aniesbaswedan @PKSejahtera @Gerindra @PDI_Perjuangan @ridwankamil gw udah gak pake mikir panjang Udah Mantap Rido yang paling tepat buat Jakarta. HRS aja dukung apalagi kita! #RIDOinAJA","1861427603095367824","","pedagangpasar72","in","","0","0","0","https://x.com/sefia_fruity/status/1861427603095367824","1728073335232495616","sefia_fruity"
"1861245313094426648","Tue Nov 26 15:11:38 +0000 2024","0","@pedagangpasar72 @aniesbaswedan @PKSejahtera @Gerindra @PDI_Perjuangan @ridwankamil Udah Mantap Rido programnya jelas dukungan makin kuat dan semua elemen masyarakat udah bersatu. Jakarta siap berubah lebih baik. #RIDOinAJA","1861427600222257186","","pedagangpasar72","in","Gambir, Indonesia","0","0","0","https://x.com/coldestzayne/status/1861427600222257186","471417976","coldestzayne"
"1861245313094426648","Tue Nov 26 15:11:37 +0000 2024","0","@pedagangpasar72 @aniesbaswedan @PKSejahtera @Gerindra @PDI_Perjuangan @ridwankamil Kalau semua masyarakat Jakarta udah bersatu ditambah HRS mendukung ya Udah Mantap Rido ini mah. #RIDOinAJA","1861427596933882313","","pedagangpasar72","in","","0","0","0","https://x.com/branifi/status/1861427596933882313","1845050688809861120","branifi"
"1861245313094426648","Tue Nov 26 15:11:36 +0000 2024","0","@pedagangpasar72 @aniesbaswedan @PKSejahtera @Gerindra @PDI_Perjuangan @ridwankamil Jakarta butuh pemimpin yang bener-bener paham kebutuhan rakyat. RK Suswono adalah jawabannya. Udah Mantap Rido gas satu putaran! #RIDOinAJA","1861427594975158298","","pedagangpasar72","in","Indonesia","0","0","0","https://x.com/DewantiRin/status/1861427594975158298","1825550256127516672","DewantiRin"
